manufacturer,model,year,version,power(kW),fuel_date,odometer,trip_distance(km),quantity(kWh),fuel_type,tire_type,city,motor_way,country_roads,driving_style,consumption(kWh/100km),A/C,park_heating,ecr_deviation,id,month,season,weekend,consumption(kWh/100km)_rolling_mean
Volkswagen,Golf,2016,e-Golf,85,2022-04-19,87195,38.0,4.56,Electricity,Summer tires,1,0,1,Normal,12.0,0,0,-0.6999999999999993,10,4,spring,weekday,12.3
Volkswagen,Golf,2016,e-Golf,85,2022-04-18,87157,25.0,2.77,Electricity,Summer tires,1,0,1,Normal,11.1,0,0,-1.5999999999999996,10,4,spring,weekday,11.55
Volkswagen,Golf,2016,e-Golf,85,2022-04-16,87132,50.0,6.05,Electricity,Summer tires,1,1,1,Normal,12.1,0,0,-0.5999999999999996,10,4,spring,weekend,11.600000000000001
Volkswagen,Golf,2016,e-Golf,85,2022-04-16,87082,72.0,10.58,Electricity,Summer tires,1,1,1,Normal,14.7,0,0,2.0,10,4,spring,weekend,13.400000000000002
Volkswagen,Golf,2016,e-Golf,85,2022-04-15,87010,123.0,15.99,Electricity,Summer tires,1,1,1,Normal,13.0,0,0,0.3000000000000007,10,4,spring,weekday,13.850000000000001
Volkswagen,Golf,2016,e-Golf,85,2022-04-14,86887,41.0,4.67,Electricity,Summer tires,1,0,1,Normal,11.4,0,0,-1.299999999999999,10,4,spring,weekday,12.200000000000003
Volkswagen,Golf,2016,e-Golf,85,2022-04-13,86846,26.0,2.78,Electricity,Winter tires,1,0,1,Normal,10.7,0,0,-2.0,10,4,spring,weekday,11.05
Volkswagen,Golf,2016,e-Golf,85,2022-12-04,86820,135.0,17.2,Electricity,Winter tires,1,1,1,Normal,12.74,0,0,0.0400000000000009,10,12,winter,weekend,11.720000000000002
Volkswagen,Golf,2016,e-Golf,85,2022-11-04,86685,38.0,5.51,Electricity,Winter tires,1,0,1,Normal,14.5,0,0,1.8000000000000007,10,11,fall,weekday,13.620000000000001
Volkswagen,Golf,2016,e-Golf,85,2022-10-04,86647,31.0,3.99,Electricity,Winter tires,1,0,1,Normal,12.9,0,0,0.200000000000001,10,10,fall,weekday,13.700000000000003
Volkswagen,Golf,2016,e-Golf,85,2022-09-04,86616,59.0,8.73,Electricity,Winter tires,1,0,1,Normal,14.8,0,0,2.1000000000000014,10,9,fall,weekend,13.850000000000001
Volkswagen,Golf,2016,e-Golf,85,2022-07-04,86557,55.0,6.71,Electricity,Winter tires,1,0,1,Normal,12.2,0,0,-0.5,10,7,summer,weekday,13.500000000000002
Volkswagen,Golf,2016,e-Golf,85,2022-06-04,86502,33.0,4.62,Electricity,Winter tires,1,0,1,Normal,14.0,0,0,1.3000000000000007,10,6,summer,weekend,13.100000000000001
Volkswagen,Golf,2016,e-Golf,85,2022-05-04,86469,44.0,4.57,Electricity,Winter tires,1,1,1,Normal,10.4,0,0,-2.299999999999999,10,5,spring,weekday,12.200000000000003
Volkswagen,Golf,2016,e-Golf,85,2022-05-04,86425,91.0,11.73,Electricity,Winter tires,1,1,1,Normal,12.9,0,0,0.200000000000001,10,5,spring,weekday,11.650000000000002
Volkswagen,Golf,2016,e-Golf,85,2022-04-04,86334,25.0,2.6,Electricity,Winter tires,1,0,1,Normal,10.4,0,0,-2.299999999999999,10,4,spring,weekday,11.650000000000002
Volkswagen,Golf,2016,e-Golf,85,2022-04-04,86309,37.0,6.92,Electricity,Winter tires,1,0,1,Normal,18.7,0,0,6.0,10,4,spring,weekday,14.55
Volkswagen,Golf,2016,e-Golf,85,2022-02-04,86272,43.0,7.27,Electricity,Winter tires,1,0,1,Normal,16.9,0,0,4.199999999999999,10,2,winter,weekday,17.800000000000004
Volkswagen,Golf,2016,e-Golf,85,2022-01-04,86229,42.0,8.32,Electricity,Winter tires,1,0,1,Normal,19.8,0,0,7.100000000000001,10,1,winter,weekday,18.35
Volkswagen,Golf,2016,e-Golf,85,2022-03-31,86187,19.0,3.15,Electricity,Winter tires,1,0,1,Normal,16.6,0,0,3.900000000000002,10,3,spring,weekday,18.200000000000003
Volkswagen,Golf,2016,e-Golf,85,2022-03-30,86168,93.0,14.13,Electricity,Winter tires,1,0,1,Normal,15.2,0,0,2.5,10,3,spring,weekday,15.900000000000002
Volkswagen,Golf,2016,e-Golf,85,2022-03-29,86075,101.0,12.52,Electricity,Winter tires,1,0,1,Normal,12.4,0,0,-0.2999999999999989,10,3,spring,weekday,13.8
Volkswagen,Golf,2016,e-Golf,85,2022-03-28,85974,22.0,3.21,Electricity,Winter tires,1,0,1,Normal,14.6,0,0,1.9000000000000004,10,3,spring,weekday,13.500000000000002
Volkswagen,Golf,2016,e-Golf,85,2022-03-26,85952,122.0,15.86,Electricity,Winter tires,1,1,1,Normal,13.0,0,0,0.3000000000000007,10,3,spring,weekend,13.8
Volkswagen,Golf,2016,e-Golf,85,2022-03-25,85830,34.0,4.59,Electricity,Winter tires,1,0,1,Normal,13.5,0,0,0.8000000000000007,10,3,spring,weekday,13.250000000000002
Volkswagen,Golf,2016,e-Golf,85,2022-03-24,85796,37.0,5.03,Electricity,Winter tires,1,0,1,Normal,13.6,0,0,0.9000000000000004,10,3,spring,weekday,13.55
Volkswagen,Golf,2016,e-Golf,85,2022-03-23,85759,82.0,11.64,Electricity,Winter tires,1,0,1,Normal,14.2,0,0,1.5,10,3,spring,weekday,13.900000000000002
Volkswagen,Golf,2016,e-Golf,85,2022-03-22,85677,30.0,4.35,Electricity,Winter tires,1,0,1,Normal,14.5,0,0,1.8000000000000007,10,3,spring,weekday,14.350000000000001
Volkswagen,Golf,2016,e-Golf,85,2022-03-21,85647,25.0,3.82,Electricity,Winter tires,1,0,1,Normal,15.3,0,0,2.6000000000000014,10,3,spring,weekday,14.900000000000002
Volkswagen,Golf,2016,e-Golf,85,2022-03-20,85622,112.0,14.11,Electricity,Winter tires,1,1,1,Normal,12.6,0,0,-0.0999999999999996,10,3,spring,weekend,13.950000000000003
Volkswagen,Golf,2016,e-Golf,85,2022-03-19,85510,58.0,7.07,Electricity,Winter tires,1,0,1,Normal,12.2,0,0,-0.5,10,3,spring,weekend,12.400000000000002
Volkswagen,Golf,2016,e-Golf,85,2022-03-17,85452,66.0,8.31,Electricity,Winter tires,1,0,1,Normal,12.6,0,0,-0.0999999999999996,10,3,spring,weekday,12.400000000000002
Volkswagen,Golf,2016,e-Golf,85,2022-03-15,85386,63.0,9.07,Electricity,Winter tires,1,0,1,Normal,14.4,0,0,1.700000000000001,10,3,spring,weekday,13.500000000000002
Volkswagen,Golf,2016,e-Golf,85,2022-03-13,85323,23.0,2.46,Electricity,Winter tires,1,0,1,Normal,10.7,0,0,-2.0,10,3,spring,weekend,12.55
Volkswagen,Golf,2016,e-Golf,85,2022-12-03,85300,87.0,11.04,Electricity,Winter tires,1,0,1,Normal,12.7,0,0,0.0,10,12,winter,weekend,11.700000000000001
Volkswagen,Golf,2016,e-Golf,85,2022-10-03,85213,14.0,3.15,Electricity,Winter tires,1,0,1,Normal,22.5,0,0,9.8,10,10,fall,weekday,17.6
Volkswagen,Golf,2016,e-Golf,85,2022-09-03,85199,39.0,3.97,Electricity,Winter tires,1,1,1,Normal,10.2,0,0,-2.5,10,9,fall,weekend,16.35
Volkswagen,Golf,2016,e-Golf,85,2022-09-03,85160,103.0,15.66,Electricity,Winter tires,1,1,1,Normal,15.2,0,0,2.5,10,9,fall,weekend,12.700000000000001
Volkswagen,Golf,2016,e-Golf,85,2022-08-03,85057,35.0,5.21,Electricity,Winter tires,1,0,1,Normal,14.9,0,0,2.200000000000001,10,8,summer,weekday,15.05
Volkswagen,Golf,2016,e-Golf,85,2022-07-03,85022,32.0,4.54,Electricity,Winter tires,1,0,1,Normal,14.2,0,0,1.5,10,7,summer,weekend,14.55
Volkswagen,Golf,2016,e-Golf,85,2022-06-03,84990,16.0,2.48,Electricity,Winter tires,1,0,1,Normal,15.5,0,0,2.8000000000000007,10,6,summer,weekday,14.850000000000001
Volkswagen,Golf,2016,e-Golf,85,2022-05-03,84974,21.0,3.63,Electricity,Winter tires,1,0,1,Normal,17.3,0,0,4.600000000000001,10,5,spring,weekday,16.400000000000002
Volkswagen,Golf,2016,e-Golf,85,2022-04-03,84953,46.0,7.03,Electricity,Winter tires,1,0,1,Normal,15.3,0,0,2.6000000000000014,10,4,spring,weekend,16.300000000000004
Volkswagen,Golf,2016,e-Golf,85,2022-03-03,84907,38.0,5.73,Electricity,Winter tires,1,0,1,Normal,15.1,0,0,2.4000000000000004,10,3,spring,weekday,15.200000000000003
Volkswagen,Golf,2016,e-Golf,85,2022-02-03,84869,58.0,7.71,Electricity,Winter tires,1,0,1,Normal,13.3,0,0,0.6000000000000014,10,2,winter,weekday,14.200000000000003
Volkswagen,Golf,2016,e-Golf,85,2022-01-03,84811,26.0,4.99,Electricity,Winter tires,1,0,1,Normal,19.2,0,0,6.5,10,1,winter,weekday,16.25
Volkswagen,Golf,2016,e-Golf,85,2022-02-28,84785,22.0,3.58,Electricity,Winter tires,1,0,1,Normal,16.3,0,0,3.6000000000000014,10,2,winter,weekday,17.75
Volkswagen,Golf,2016,e-Golf,85,2022-02-27,84763,29.0,3.56,Electricity,Winter tires,1,0,1,Normal,12.3,0,0,-0.3999999999999986,10,2,winter,weekend,14.3
Volkswagen,Golf,2016,e-Golf,85,2022-02-26,84734,83.0,10.7,Electricity,Winter tires,1,0,1,Normal,12.9,0,0,0.200000000000001,10,2,winter,weekend,12.600000000000001
Volkswagen,Golf,2016,e-Golf,85,2022-02-25,84651,23.0,3.88,Electricity,Winter tires,1,0,1,Normal,16.9,0,0,4.199999999999999,10,2,winter,weekday,14.9
Volkswagen,Golf,2016,e-Golf,85,2022-02-24,84628,20.0,4.02,Electricity,Winter tires,1,0,1,Normal,20.1,0,0,7.400000000000002,10,2,winter,weekday,18.5
Volkswagen,Golf,2016,e-Golf,85,2022-02-23,84608,30.0,3.51,Electricity,Winter tires,1,0,1,Normal,11.7,0,0,-1.0,10,2,winter,weekday,15.9
Volkswagen,Golf,2016,e-Golf,85,2022-02-22,84578,31.0,5.51,Electricity,Winter tires,1,0,1,Normal,17.8,0,0,5.100000000000001,10,2,winter,weekday,14.75
Volkswagen,Golf,2016,e-Golf,85,2022-02-21,84547,43.0,6.66,Electricity,Winter tires,1,0,1,Normal,15.5,0,0,2.8000000000000007,10,2,winter,weekday,16.65
Volkswagen,Golf,2016,e-Golf,85,2022-02-20,84504,16.0,1.9,Electricity,Winter tires,1,0,1,Normal,11.9,0,0,-0.7999999999999989,10,2,winter,weekend,13.7
Volkswagen,Golf,2016,e-Golf,85,2022-02-19,84488,37.0,4.51,Electricity,Winter tires,1,0,1,Normal,12.2,0,0,-0.5,10,2,winter,weekend,12.05
Volkswagen,Golf,2016,e-Golf,85,2022-02-18,84451,35.0,4.2,Electricity,Winter tires,1,0,1,Normal,12.0,0,0,-0.6999999999999993,10,2,winter,weekday,12.1
Volkswagen,Golf,2016,e-Golf,85,2022-02-17,84416,15.0,2.09,Electricity,Winter tires,1,0,1,Normal,13.9,0,0,1.200000000000001,10,2,winter,weekday,12.95
Volkswagen,Golf,2016,e-Golf,85,2022-02-16,84401,36.0,6.66,Electricity,Winter tires,1,0,1,Normal,18.5,0,0,5.800000000000001,10,2,winter,weekday,16.2
Volkswagen,Golf,2016,e-Golf,85,2022-02-15,84365,35.0,6.51,Electricity,Winter tires,1,0,1,Normal,18.6,0,0,5.900000000000002,10,2,winter,weekday,18.55
Volkswagen,Golf,2016,e-Golf,85,2022-02-14,84330,43.0,7.22,Electricity,Winter tires,1,1,1,Normal,16.8,0,0,4.100000000000001,10,2,winter,weekday,17.700000000000003
Volkswagen,Golf,2016,e-Golf,85,2022-02-14,84287,109.0,16.45,Electricity,Winter tires,1,1,1,Normal,15.1,0,0,2.4000000000000004,10,2,winter,weekday,15.95
Volkswagen,Golf,2016,e-Golf,85,2022-02-13,84178,19.0,2.85,Electricity,Winter tires,1,0,1,Normal,15.0,0,0,2.3000000000000007,10,2,winter,weekend,15.05
Volkswagen,Golf,2016,e-Golf,85,2022-12-02,84159,55.0,8.41,Electricity,Winter tires,1,0,1,Normal,15.3,0,0,2.6000000000000014,10,12,winter,weekday,15.15
Volkswagen,Golf,2016,e-Golf,85,2022-11-02,84104,40.0,6.52,Electricity,Winter tires,1,0,1,Normal,16.3,0,0,3.6000000000000014,10,11,fall,weekday,15.8
Volkswagen,Golf,2016,e-Golf,85,2022-10-02,84064,39.0,4.79,Electricity,Winter tires,1,0,1,Normal,12.3,0,0,-0.3999999999999986,10,10,fall,weekend,14.3
Volkswagen,Golf,2016,e-Golf,85,2022-10-02,84025,37.0,3.99,Electricity,Winter tires,1,1,1,Normal,10.8,0,0,-1.8999999999999984,10,10,fall,weekend,11.55
Volkswagen,Golf,2016,e-Golf,85,2022-10-02,83988,68.0,11.08,Electricity,Winter tires,1,1,1,Normal,16.3,0,0,3.6000000000000014,10,10,fall,weekend,13.55
Volkswagen,Golf,2016,e-Golf,85,2022-09-02,83920,44.0,7.08,Electricity,Winter tires,1,0,1,Normal,16.1,0,0,3.400000000000002,10,9,fall,weekday,16.200000000000003
Volkswagen,Golf,2016,e-Golf,85,2022-08-02,83876,26.0,4.11,Electricity,Winter tires,1,0,1,Normal,15.8,0,0,3.1000000000000014,10,8,summer,weekday,15.950000000000001
Volkswagen,Golf,2016,e-Golf,85,2022-07-02,83850,35.0,5.53,Electricity,Winter tires,1,0,1,Normal,15.8,0,0,3.1000000000000014,10,7,summer,weekend,15.8
Volkswagen,Golf,2016,e-Golf,85,2022-05-02,83815,32.0,4.54,Electricity,Winter tires,1,0,1,Normal,14.2,0,0,1.5,10,5,spring,weekday,15.0
Volkswagen,Golf,2016,e-Golf,85,2022-03-02,83783,65.0,8.97,Electricity,Winter tires,1,0,1,Normal,13.8,0,0,1.1000000000000014,10,3,spring,weekday,14.0
Volkswagen,Golf,2016,e-Golf,85,2022-02-02,83718,43.0,6.54,Electricity,Winter tires,1,0,1,Normal,15.2,0,0,2.5,10,2,winter,weekday,14.5
Volkswagen,Golf,2016,e-Golf,85,2022-01-02,83675,21.0,4.41,Electricity,Winter tires,1,0,1,Normal,21.0,0,0,8.3,10,1,winter,weekend,18.1
Volkswagen,Golf,2016,e-Golf,85,2022-01-31,83654,22.0,3.72,Electricity,Winter tires,1,0,1,Normal,16.9,0,0,4.199999999999999,10,1,winter,weekday,18.95
Volkswagen,Golf,2016,e-Golf,85,2022-01-29,83632,26.0,3.9,Electricity,Winter tires,1,0,1,Normal,15.0,0,0,2.3000000000000007,10,1,winter,weekend,15.95
Volkswagen,Golf,2016,e-Golf,85,2022-01-29,83606,63.0,9.57,Electricity,Winter tires,1,0,1,Normal,15.2,0,0,2.5,10,1,winter,weekend,15.1
Volkswagen,Golf,2016,e-Golf,85,2022-01-27,83543,86.0,13.67,Electricity,Winter tires,1,0,1,Normal,15.9,0,0,3.200000000000001,10,1,winter,weekday,15.55
Volkswagen,Golf,2016,e-Golf,85,2022-01-26,83457,35.0,7.1,Electricity,Winter tires,1,0,1,Normal,20.3,0,0,7.600000000000001,10,1,winter,weekday,18.1
Volkswagen,Golf,2016,e-Golf,85,2022-01-25,83422,26.0,5.38,Electricity,Winter tires,1,0,1,Normal,20.7,0,0,8.0,10,1,winter,weekday,20.5
Volkswagen,Golf,2016,e-Golf,85,2022-01-24,83396,20.0,4.08,Electricity,Winter tires,1,0,1,Normal,20.4,0,0,7.699999999999999,10,1,winter,weekday,20.549999999999997
Volkswagen,Golf,2016,e-Golf,85,2022-01-23,83376,13.0,2.89,Electricity,Winter tires,1,0,1,Normal,22.3,0,0,9.6,10,1,winter,weekend,21.349999999999998
Volkswagen,Golf,2016,e-Golf,85,2022-01-21,83363,60.0,10.38,Electricity,Winter tires,1,0,1,Normal,17.3,0,0,4.600000000000001,10,1,winter,weekday,19.799999999999997
Volkswagen,Golf,2016,e-Golf,85,2022-01-20,83303,34.0,6.08,Electricity,Winter tires,1,0,1,Normal,17.9,0,0,5.199999999999999,10,1,winter,weekday,17.599999999999998
Volkswagen,Golf,2016,e-Golf,85,2022-01-19,83269,24.0,4.22,Electricity,Winter tires,1,0,1,Normal,17.6,0,0,4.900000000000002,10,1,winter,weekday,17.75
Volkswagen,Golf,2016,e-Golf,85,2022-01-18,83245,27.0,5.4,Electricity,Winter tires,1,0,1,Normal,20.0,0,0,7.300000000000001,10,1,winter,weekday,18.799999999999997
Volkswagen,Golf,2016,e-Golf,85,2022-01-17,83218,27.0,5.31,Electricity,Winter tires,1,0,1,Normal,19.7,0,0,7.0,10,1,winter,weekday,19.849999999999998
Volkswagen,Golf,2016,e-Golf,85,2022-01-14,83191,24.0,4.56,Electricity,Winter tires,1,0,1,Normal,19.0,0,0,6.300000000000001,10,1,winter,weekday,19.349999999999998
Volkswagen,Golf,2016,e-Golf,85,2022-01-13,83167,24.0,4.77,Electricity,Winter tires,1,0,1,Normal,19.9,0,0,7.199999999999999,10,1,winter,weekday,19.449999999999996
Volkswagen,Golf,2016,e-Golf,85,2022-12-01,83143,23.0,4.96,Electricity,Winter tires,1,0,1,Normal,21.6,0,0,8.900000000000002,10,12,winter,weekday,20.75
Volkswagen,Golf,2016,e-Golf,85,2022-11-01,83120,27.0,5.4,Electricity,Winter tires,1,0,1,Normal,20.0,0,0,7.300000000000001,10,11,fall,weekday,20.799999999999997
Volkswagen,Golf,2016,e-Golf,85,2022-10-01,83093,21.0,3.84,Electricity,Winter tires,1,0,1,Normal,18.3,0,0,5.600000000000001,10,10,fall,weekend,19.15
Volkswagen,Golf,2016,e-Golf,85,2022-09-01,83072,26.0,4.68,Electricity,Winter tires,1,0,1,Normal,18.0,0,0,5.300000000000001,10,9,fall,weekday,18.15
Volkswagen,Golf,2016,e-Golf,85,2022-08-01,83046,41.0,7.95,Electricity,Winter tires,1,0,1,Normal,19.4,0,0,6.699999999999999,10,8,summer,weekday,18.699999999999996
Volkswagen,Golf,2016,e-Golf,85,2022-06-01,83005,16.0,3.58,Electricity,Winter tires,1,0,1,Normal,22.4,0,0,9.7,10,6,summer,weekday,20.9
Volkswagen,Golf,2016,e-Golf,85,2022-05-01,82989,30.0,5.04,Electricity,Winter tires,1,0,1,Normal,16.8,0,0,4.100000000000001,10,5,spring,weekend,19.599999999999998
Volkswagen,Golf,2016,e-Golf,85,2022-04-01,82959,36.0,5.25,Electricity,Winter tires,1,0,1,Normal,14.6,0,0,1.9000000000000004,10,4,spring,weekday,15.7
Volkswagen,Golf,2016,e-Golf,85,2022-03-01,82923,21.0,3.67,Electricity,Winter tires,1,0,1,Normal,17.5,0,0,4.800000000000001,10,3,spring,weekday,16.049999999999997
Volkswagen,Golf,2016,e-Golf,85,2022-02-01,82902,25.0,4.45,Electricity,Winter tires,1,0,1,Normal,17.8,0,0,5.100000000000001,10,2,winter,weekday,17.65
Volkswagen,Golf,2016,e-Golf,85,2022-01-01,82877,16.0,2.03,Electricity,Winter tires,1,0,1,Normal,12.7,0,0,0.0,10,1,winter,weekend,15.249999999999998
Volkswagen,Golf,2016,e-Golf,85,2021-12-31,82861,101.0,12.52,Electricity,Winter tires,1,0,1,Normal,12.4,0,0,-0.2999999999999989,10,12,winter,weekday,12.549999999999997
Volkswagen,Golf,2016,e-Golf,85,2021-12-29,82760,20.0,3.46,Electricity,Winter tires,1,0,1,Normal,17.3,0,0,4.600000000000001,10,12,winter,weekday,14.85
Volkswagen,Golf,2016,e-Golf,85,2021-12-27,82740,44.0,7.21,Electricity,Winter tires,1,0,1,Normal,16.4,0,0,3.6999999999999993,10,12,winter,weekday,16.849999999999998
Volkswagen,Golf,2016,e-Golf,85,2021-12-26,82696,60.0,8.76,Electricity,Winter tires,1,1,1,Normal,14.6,0,0,1.9000000000000004,10,12,winter,weekend,15.5
Volkswagen,Golf,2016,e-Golf,85,2021-12-26,82636,53.0,8.63,Electricity,Winter tires,0,1,0,Normal,16.3,0,0,3.6000000000000014,10,12,winter,weekend,15.45
Volkswagen,Golf,2016,e-Golf,85,2021-12-26,82583,63.0,10.26,Electricity,Winter tires,1,1,1,Normal,16.3,0,0,3.6000000000000014,10,12,winter,weekend,16.3
Volkswagen,Golf,2016,e-Golf,85,2021-12-26,82520,60.0,9.24,Electricity,Winter tires,1,1,1,Normal,15.4,0,0,2.700000000000001,10,12,winter,weekend,15.850000000000001
Volkswagen,Golf,2016,e-Golf,85,2021-12-24,82460,92.0,15.54,Electricity,Winter tires,1,0,1,Normal,16.9,0,0,4.199999999999999,10,12,winter,weekday,16.15
Volkswagen,Golf,2016,e-Golf,85,2021-12-23,82368,31.0,5.64,Electricity,Winter tires,1,0,1,Normal,18.2,0,0,5.5,10,12,winter,weekday,17.55
Volkswagen,Golf,2016,e-Golf,85,2021-12-22,82337,22.0,4.53,Electricity,Winter tires,1,0,1,Normal,20.6,0,0,7.900000000000002,10,12,winter,weekday,19.400000000000002
Volkswagen,Golf,2016,e-Golf,85,2021-12-21,82315,27.0,5.62,Electricity,Winter tires,1,0,1,Normal,20.8,0,0,8.100000000000001,10,12,winter,weekday,20.700000000000003
Volkswagen,Golf,2016,e-Golf,85,2021-12-20,82288,30.0,6.03,Electricity,Winter tires,1,0,1,Normal,20.1,0,0,7.400000000000002,10,12,winter,weekday,20.450000000000003
Volkswagen,Golf,2016,e-Golf,85,2021-12-18,82258,70.0,11.41,Electricity,Winter tires,1,0,1,Normal,16.3,0,0,3.6000000000000014,10,12,winter,weekend,18.200000000000003
Volkswagen,Golf,2016,e-Golf,85,2021-12-15,82188,71.0,11.86,Electricity,Winter tires,1,0,1,Normal,16.7,0,0,4.0,10,12,winter,weekday,16.5
Volkswagen,Golf,2016,e-Golf,85,2021-12-14,82117,51.0,8.61,Electricity,Winter tires,1,1,1,Normal,16.9,0,0,4.199999999999999,10,12,winter,weekday,16.8
Volkswagen,Golf,2016,e-Golf,85,2021-12-14,82066,39.0,7.64,Electricity,Winter tires,1,1,1,Normal,19.6,0,0,6.900000000000002,10,12,winter,weekday,18.25
Volkswagen,Golf,2016,e-Golf,85,2021-12-13,82027,19.0,3.91,Electricity,Winter tires,1,0,1,Normal,20.6,0,0,7.900000000000002,10,12,winter,weekday,20.1
Volkswagen,Golf,2016,e-Golf,85,2021-11-12,82008,44.0,7.17,Electricity,Winter tires,1,0,1,Normal,16.3,0,0,3.6000000000000014,10,11,fall,weekday,18.450000000000003
Volkswagen,Golf,2016,e-Golf,85,2021-11-12,81964,23.0,4.07,Electricity,Winter tires,1,0,1,Normal,17.7,0,0,5.0,10,11,fall,weekday,17.0
Volkswagen,Golf,2016,e-Golf,85,2021-10-12,81941,22.0,3.87,Electricity,Winter tires,1,0,1,Normal,17.6,0,0,4.900000000000002,10,10,fall,weekday,17.650000000000002
Volkswagen,Golf,2016,e-Golf,85,2021-10-12,81919,33.0,6.3,Electricity,Winter tires,1,0,1,Normal,19.1,0,0,6.400000000000002,10,10,fall,weekday,18.35
Volkswagen,Golf,2016,e-Golf,85,2021-09-12,81886,46.0,7.72,Electricity,Winter tires,1,0,1,Normal,16.8,0,0,4.100000000000001,10,9,fall,weekend,17.950000000000003
Volkswagen,Golf,2016,e-Golf,85,2021-08-12,81840,33.0,5.87,Electricity,Winter tires,1,0,1,Normal,17.8,0,0,5.100000000000001,10,8,summer,weekday,17.300000000000004
Volkswagen,Golf,2016,e-Golf,85,2021-07-12,81807,59.0,10.44,Electricity,Winter tires,1,0,1,Normal,17.7,0,0,5.0,10,7,summer,weekday,17.75
Volkswagen,Golf,2016,e-Golf,85,2021-06-12,81748,72.0,12.6,Electricity,Winter tires,1,0,1,Normal,17.5,0,0,4.800000000000001,10,6,summer,weekend,17.6
Volkswagen,Golf,2016,e-Golf,85,2021-05-12,81676,27.0,4.56,Electricity,Winter tires,1,1,1,Normal,16.9,0,0,4.199999999999999,10,5,spring,weekday,17.200000000000003
Volkswagen,Golf,2016,e-Golf,85,2021-04-12,81649,92.0,14.26,Electricity,Winter tires,1,1,1,Normal,15.5,0,0,2.8000000000000007,10,4,spring,weekday,16.200000000000003
Volkswagen,Golf,2016,e-Golf,85,2021-04-12,81557,35.0,6.16,Electricity,Winter tires,1,0,1,Normal,17.6,0,0,4.900000000000002,10,4,spring,weekday,16.550000000000004
Volkswagen,Golf,2016,e-Golf,85,2021-03-12,81522,22.0,3.82,Electricity,Winter tires,1,0,1,Normal,17.4,0,0,4.699999999999999,10,3,spring,weekday,17.5
Volkswagen,Golf,2016,e-Golf,85,2021-02-12,81500,48.0,8.68,Electricity,Winter tires,1,0,1,Normal,18.1,0,0,5.400000000000002,10,2,winter,weekday,17.75
Volkswagen,Golf,2016,e-Golf,85,2021-02-12,81452,20.0,3.84,Electricity,Winter tires,1,0,1,Normal,19.2,0,0,6.5,10,2,winter,weekday,18.650000000000002
Volkswagen,Golf,2016,e-Golf,85,2021-01-12,81432,11.0,2.57,Electricity,Winter tires,1,0,1,Normal,23.4,0,0,10.7,10,1,winter,weekday,21.3
Volkswagen,Golf,2016,e-Golf,85,2021-01-12,81421,33.0,6.86,Electricity,Winter tires,1,0,1,Normal,20.8,0,0,8.100000000000001,10,1,winter,weekday,22.1
Volkswagen,Golf,2016,e-Golf,85,2021-11-30,81388,23.0,5.1,Electricity,Winter tires,1,0,1,Normal,22.2,0,0,9.5,10,11,fall,weekday,21.5
Volkswagen,Golf,2016,e-Golf,85,2021-11-29,81365,33.0,6.73,Electricity,Winter tires,1,0,1,Normal,20.4,0,0,7.699999999999999,10,11,fall,weekday,21.3
Volkswagen,Golf,2016,e-Golf,85,2021-11-28,81332,37.0,6.81,Electricity,Winter tires,1,0,1,Normal,18.4,0,0,5.699999999999999,10,11,fall,weekend,19.4
Volkswagen,Golf,2016,e-Golf,85,2021-11-27,81295,59.0,9.55,Electricity,Winter tires,1,0,1,Normal,16.2,0,0,3.5,10,11,fall,weekend,17.3
Volkswagen,Golf,2016,e-Golf,85,2021-11-26,81236,48.0,8.59,Electricity,Winter tires,1,0,1,Normal,17.9,0,0,5.199999999999999,10,11,fall,weekday,17.05
Volkswagen,Golf,2016,e-Golf,85,2021-11-24,81188,27.0,5.15,Electricity,Winter tires,1,0,1,Normal,19.1,0,0,6.400000000000002,10,11,fall,weekday,18.5
Volkswagen,Golf,2016,e-Golf,85,2021-11-23,81161,57.0,9.17,Electricity,Winter tires,1,0,1,Normal,16.1,0,0,3.400000000000002,10,11,fall,weekday,17.6
Volkswagen,Golf,2016,e-Golf,85,2021-11-22,81104,31.0,5.11,Electricity,Winter tires,1,0,1,Normal,16.5,0,0,3.8000000000000007,10,11,fall,weekday,16.300000000000004
Volkswagen,Golf,2016,e-Golf,85,2021-11-21,81073,17.0,3.09,Electricity,Winter tires,1,0,1,Normal,18.2,0,0,5.5,10,11,fall,weekend,17.35
Volkswagen,Golf,2016,e-Golf,85,2021-11-19,81056,32.0,5.53,Electricity,Winter tires,1,0,1,Normal,17.3,0,0,4.600000000000001,10,11,fall,weekday,17.75
Volkswagen,Golf,2016,e-Golf,85,2021-11-18,81024,77.0,11.7,Electricity,Winter tires,1,0,1,Normal,15.2,0,0,2.5,10,11,fall,weekday,16.25
Volkswagen,Golf,2016,e-Golf,85,2021-11-15,80947,64.0,8.7,Electricity,Winter tires,1,0,1,Normal,13.6,0,0,0.9000000000000004,10,11,fall,weekday,14.400000000000002
Volkswagen,Golf,2016,e-Golf,85,2021-11-14,80883,30.0,5.4,Electricity,Winter tires,1,0,1,Normal,18.0,0,0,5.300000000000001,10,11,fall,weekend,15.800000000000002
Volkswagen,Golf,2016,e-Golf,85,2021-11-11,80853,26.0,5.4,Electricity,Winter tires,1,0,1,Normal,20.8,0,0,8.100000000000001,10,11,fall,weekday,19.400000000000006
